,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296356,,,, ,7,GLP,15.50,1.09,1.29,16.95,3.05,20,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296355,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296354,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296353,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296352,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296351,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296350,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296349,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296348,,,, ,7,GLP,9.30,1.09,1.29,10.17,1.83,12,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296347,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296346,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296345,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296344,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296343,,,, ,7,GLP,3.33,1.09,1.29,3.64,0.65,4.29,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296342,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296341,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296340,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296339,,,, ,7,GLP,2.40,1.09,1.29,2.62,0.47,3.09,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296338,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296337,,,, ,5,.DieselPro B5 S50 UV,0.43,9.82,11.59,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296336,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296335,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296334,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296333,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296332,,,, ,2,Gasohol 90,1.26,10.08,11.89,12.71,2.29,15,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296331,,,, ,7,GLP,9.30,1.09,1.29,10.17,1.83,12,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296330,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296329,,,, ,7,GLP,3.10,1.09,1.29,3.39,0.61,4,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296328,,,, ,7,GLP,6.03,1.09,1.29,6.59,1.19,7.78,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296327,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296326,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296325,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296324,,,, ,7,GLP,15.50,1.09,1.29,16.95,3.05,20,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296323,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296322,,,, ,7,GLP,9.30,1.09,1.29,10.17,1.83,12,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296321,,,, ,4,Gasohol 98,2.00,12.70,14.99,25.42,4.58,30,1,,,,,,GLL
