,"30-09-2019",,,,"BB06",7539,,,,,2,"GAS 90",4.507,12.0338983051,14.2,54.2372881356,9.7627118644,64,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7540,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7541,,,,,5,"DIESEL B5 S50",3.438,11.093220339,13.09,38.1355932203,6.8644067797,45,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7542,,,,,2,"GAS 90",7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7543,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7544,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7545,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7546,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7547,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7548,,,,,5,"DIESEL B5 S50",7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7549,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7550,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7551,,,,,2,"GAS 90",2.394,12.0338983051,14.2,28.813559322,5.186440678,34,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7552,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7553,,,,,2,"GAS 90",2.606,12.0338983051,14.2,31.3559322034,5.6440677966,37,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7554,,,,,2,"GAS 90",2.197,12.0338983051,14.2,26.4406779661,4.7593220339,31.2,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7555,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7556,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7557,,,,,2,"GAS 90",8.451,12.0338983051,14.2,101.6949152542,18.3050847458,120,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7558,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7559,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7560,,,,,5,"DIESEL B5 S50",6.112,11.093220339,13.09,67.7966101695,12.2033898305,80,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7561,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7562,,,,,2,"GAS 90",4.93,12.0338983051,14.2,59.3220338983,10.6779661017,70,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7563,,,,,5,"DIESEL B5 S50",3.056,11.093220339,13.09,33.8983050847,6.1016949153,40,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7564,,,,,2,"GAS 90",1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7565,,,,,2,"GAS 90",1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7566,,,,,2,"GAS 90",5,12.0338983051,14.2,60.1694915254,10.8305084746,71,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7567,,,,,2,"GAS 90",61,12.0338983051,14.2,734.0677966102,132.1322033898,866.2,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7568,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7569,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7570,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7571,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7572,,,,,5,"DIESEL B5 S50",5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7573,,,,,2,"GAS 90",3.662,12.0338983051,14.2,44.0677966102,7.9322033898,52,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7574,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7575,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7576,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7577,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7578,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7579,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7580,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7581,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7582,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7583,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7584,,,,,5,"DIESEL B5 S50",7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7585,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7586,,,,,5,"DIESEL B5 S50",1.528,11.093220339,13.09,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7587,,,,,5,"DIESEL B5 S50",2.063,11.093220339,13.09,22.8813559322,4.1186440678,27,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7588,,,,,2,"GAS 90",2.394,12.0338983051,14.2,28.813559322,5.186440678,34,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7589,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7590,,,,,2,"GAS 90",10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7591,,,,,2,"GAS 90",8.451,12.0338983051,14.2,101.6949152542,18.3050847458,120,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7592,,,,,5,"DIESEL B5 S50",11.459,11.093220339,13.09,127.1186440678,22.8813559322,150,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7593,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7594,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7595,,,,,2,"GAS 90",2.183,12.0338983051,14.2,26.2711864407,4.7288135593,31,,,,,,,"GLL"
